,tid,offence,label_dk,Anmeldte forbrydelser,population
26939,2020K4,Særlove i alt,Læsø,0,1767
26940,2021K1,Seksualforbrydelser i alt,Læsø,0,1764
26941,2021K1,Voldsforbrydelser i alt,Læsø,0,1764
26942,2021K1,Ejendomsforbrydelser i alt,Læsø,4,1764
26943,2021K1,Andre straffelovsforbrydelser i alt,Læsø,0,1764
26944,2021K1,Særlove i alt,Læsø,2,1764
26945,2021K2,Seksualforbrydelser i alt,Læsø,0,1776
26946,2021K2,Voldsforbrydelser i alt,Læsø,1,1776
26947,2021K2,Ejendomsforbrydelser i alt,Læsø,2,1776
26948,2021K2,Andre straffelovsforbrydelser i alt,Læsø,0,1776
26949,2021K2,Særlove i alt,Læsø,3,1776
26950,2021K3,Seksualforbrydelser i alt,Læsø,0,1785
26951,2021K3,Voldsforbrydelser i alt,Læsø,1,1785
26952,2021K3,Ejendomsforbrydelser i alt,Læsø,6,1785
26953,2021K3,Andre straffelovsforbrydelser i alt,Læsø,0,1785
26954,2021K3,Særlove i alt,Læsø,4,1785
26955,2021K4,Seksualforbrydelser i alt,Læsø,0,1795
26956,2021K4,Voldsforbrydelser i alt,Læsø,0,1795
26957,2021K4,Ejendomsforbrydelser i alt,Læsø,1,1795
26958,2021K4,Andre straffelovsforbrydelser i alt,Læsø,0,1795
26959,2021K4,Særlove i alt,Læsø,3,1795
26960,2022K1,Seksualforbrydelser i alt,Læsø,0,1769
26961,2022K1,Voldsforbrydelser i alt,Læsø,0,1769
26962,2022K1,Ejendomsforbrydelser i alt,Læsø,2,1769
26963,2022K1,Andre straffelovsforbrydelser i alt,Læsø,0,1769
26964,2022K1,Særlove i alt,Læsø,0,1769
26965,2022K2,Seksualforbrydelser i alt,Læsø,0,1784
26966,2022K2,Voldsforbrydelser i alt,Læsø,1,1784
26967,2022K2,Ejendomsforbrydelser i alt,Læsø,4,1784
26968,2022K2,Andre straffelovsforbrydelser i alt,Læsø,0,1784
26969,2022K2,Særlove i alt,Læsø,7,1784
26970,2008K1,Seksualforbrydelser i alt,Mariagerfjord,4,42667
26971,2008K1,Voldsforbrydelser i alt,Mariagerfjord,33,42667
26972,2008K1,Ejendomsforbrydelser i alt,Mariagerfjord,564,42667
26973,2008K1,Andre straffelovsforbrydelser i alt,Mariagerfjord,7,42667
26974,2008K1,Særlove i alt,Mariagerfjord,72,42667
26975,2008K2,Seksualforbrydelser i alt,Mariagerfjord,3,42670
26976,2008K2,Voldsforbrydelser i alt,Mariagerfjord,33,42670
26977,2008K2,Ejendomsforbrydelser i alt,Mariagerfjord,627,42670
26978,2008K2,Andre straffelovsforbrydelser i alt,Mariagerfjord,6,42670
26979,2008K2,Særlove i alt,Mariagerfjord,93,42670
26980,2008K3,Seksualforbrydelser i alt,Mariagerfjord,3,42683
26981,2008K3,Voldsforbrydelser i alt,Mariagerfjord,23,42683
26982,2008K3,Ejendomsforbrydelser i alt,Mariagerfjord,707,42683
26983,2008K3,Andre straffelovsforbrydelser i alt,Mariagerfjord,11,42683
26984,2008K3,Særlove i alt,Mariagerfjord,92,42683
26985,2008K4,Seksualforbrydelser i alt,Mariagerfjord,5,42761
26986,2008K4,Voldsforbrydelser i alt,Mariagerfjord,31,42761
26987,2008K4,Ejendomsforbrydelser i alt,Mariagerfjord,687,42761
26988,2008K4,Andre straffelovsforbrydelser i alt,Mariagerfjord,6,42761
26989,2008K4,Særlove i alt,Mariagerfjord,104,42761
26990,2009K1,Seksualforbrydelser i alt,Mariagerfjord,3,42762
26991,2009K1,Voldsforbrydelser i alt,Mariagerfjord,29,42762
26992,2009K1,Ejendomsforbrydelser i alt,Mariagerfjord,715,42762
26993,2009K1,Andre straffelovsforbrydelser i alt,Mariagerfjord,5,42762
26994,2009K1,Særlove i alt,Mariagerfjord,113,42762
26995,2009K2,Seksualforbrydelser i alt,Mariagerfjord,5,42718
26996,2009K2,Voldsforbrydelser i alt,Mariagerfjord,34,42718
26997,2009K2,Ejendomsforbrydelser i alt,Mariagerfjord,705,42718
26998,2009K2,Andre straffelovsforbrydelser i alt,Mariagerfjord,5,42718
26999,2009K2,Særlove i alt,Mariagerfjord,97,42718
27000,2009K3,Seksualforbrydelser i alt,Mariagerfjord,3,42741
27001,2009K3,Voldsforbrydelser i alt,Mariagerfjord,36,42741
27002,2009K3,Ejendomsforbrydelser i alt,Mariagerfjord,710,42741
27003,2009K3,Andre straffelovsforbrydelser i alt,Mariagerfjord,7,42741
27004,2009K3,Særlove i alt,Mariagerfjord,123,42741
27005,2009K4,Seksualforbrydelser i alt,Mariagerfjord,6,42660
27006,2009K4,Voldsforbrydelser i alt,Mariagerfjord,28,42660
27007,2009K4,Ejendomsforbrydelser i alt,Mariagerfjord,642,42660
27008,2009K4,Andre straffelovsforbrydelser i alt,Mariagerfjord,12,42660
27009,2009K4,Særlove i alt,Mariagerfjord,111,42660
27010,2010K1,Seksualforbrydelser i alt,Mariagerfjord,1,42604
27011,2010K1,Voldsforbrydelser i alt,Mariagerfjord,25,42604
27012,2010K1,Ejendomsforbrydelser i alt,Mariagerfjord,532,42604
27013,2010K1,Andre straffelovsforbrydelser i alt,Mariagerfjord,17,42604
27014,2010K1,Særlove i alt,Mariagerfjord,109,42604
27015,2010K2,Seksualforbrydelser i alt,Mariagerfjord,2,42553
27016,2010K2,Voldsforbrydelser i alt,Mariagerfjord,20,42553
27017,2010K2,Ejendomsforbrydelser i alt,Mariagerfjord,628,42553
27018,2010K2,Andre straffelovsforbrydelser i alt,Mariagerfjord,9,42553
27019,2010K2,Særlove i alt,Mariagerfjord,93,42553
27020,2010K3,Seksualforbrydelser i alt,Mariagerfjord,3,42544
27021,2010K3,Voldsforbrydelser i alt,Mariagerfjord,37,42544
27022,2010K3,Ejendomsforbrydelser i alt,Mariagerfjord,707,42544
27023,2010K3,Andre straffelovsforbrydelser i alt,Mariagerfjord,9,42544
27024,2010K3,Særlove i alt,Mariagerfjord,159,42544
27025,2010K4,Seksualforbrydelser i alt,Mariagerfjord,1,42523
27026,2010K4,Voldsforbrydelser i alt,Mariagerfjord,32,42523
27027,2010K4,Ejendomsforbrydelser i alt,Mariagerfjord,671,42523
27028,2010K4,Andre straffelovsforbrydelser i alt,Mariagerfjord,6,42523
27029,2010K4,Særlove i alt,Mariagerfjord,130,42523
27030,2011K1,Seksualforbrydelser i alt,Mariagerfjord,4,42572
27031,2011K1,Voldsforbrydelser i alt,Mariagerfjord,23,42572
27032,2011K1,Ejendomsforbrydelser i alt,Mariagerfjord,573,42572
27033,2011K1,Andre straffelovsforbrydelser i alt,Mariagerfjord,5,42572
27034,2011K1,Særlove i alt,Mariagerfjord,153,42572
27035,2011K2,Seksualforbrydelser i alt,Mariagerfjord,4,42570
27036,2011K2,Voldsforbrydelser i alt,Mariagerfjord,22,42570
27037,2011K2,Ejendomsforbrydelser i alt,Mariagerfjord,584,42570
27038,2011K2,Andre straffelovsforbrydelser i alt,Mariagerfjord,8,42570
27039,2011K2,Særlove i alt,Mariagerfjord,172,42570
27040,2011K3,Seksualforbrydelser i alt,Mariagerfjord,6,42569
27041,2011K3,Voldsforbrydelser i alt,Mariagerfjord,34,42569
27042,2011K3,Ejendomsforbrydelser i alt,Mariagerfjord,707,42569
27043,2011K3,Andre straffelovsforbrydelser i alt,Mariagerfjord,16,42569
27044,2011K3,Særlove i alt,Mariagerfjord,174,42569
27045,2011K4,Seksualforbrydelser i alt,Mariagerfjord,4,42555
27046,2011K4,Voldsforbrydelser i alt,Mariagerfjord,32,42555
27047,2011K4,Ejendomsforbrydelser i alt,Mariagerfjord,652,42555
27048,2011K4,Andre straffelovsforbrydelser i alt,Mariagerfjord,8,42555
27049,2011K4,Særlove i alt,Mariagerfjord,190,42555
27050,2012K1,Seksualforbrydelser i alt,Mariagerfjord,6,42429
27051,2012K1,Voldsforbrydelser i alt,Mariagerfjord,25,42429
27052,2012K1,Ejendomsforbrydelser i alt,Mariagerfjord,539,42429
27053,2012K1,Andre straffelovsforbrydelser i alt,Mariagerfjord,4,42429
27054,2012K1,Særlove i alt,Mariagerfjord,164,42429
27055,2012K2,Seksualforbrydelser i alt,Mariagerfjord,0,42370
27056,2012K2,Voldsforbrydelser i alt,Mariagerfjord,27,42370
27057,2012K2,Ejendomsforbrydelser i alt,Mariagerfjord,486,42370
27058,2012K2,Andre straffelovsforbrydelser i alt,Mariagerfjord,3,42370
27059,2012K2,Særlove i alt,Mariagerfjord,155,42370
27060,2012K3,Seksualforbrydelser i alt,Mariagerfjord,3,42327
27061,2012K3,Voldsforbrydelser i alt,Mariagerfjord,21,42327
27062,2012K3,Ejendomsforbrydelser i alt,Mariagerfjord,544,42327
27063,2012K3,Andre straffelovsforbrydelser i alt,Mariagerfjord,7,42327
27064,2012K3,Særlove i alt,Mariagerfjord,161,42327
27065,2012K4,Seksualforbrydelser i alt,Mariagerfjord,4,42273
27066,2012K4,Voldsforbrydelser i alt,Mariagerfjord,26,42273
27067,2012K4,Ejendomsforbrydelser i alt,Mariagerfjord,509,42273
27068,2012K4,Andre straffelovsforbrydelser i alt,Mariagerfjord,6,42273
27069,2012K4,Særlove i alt,Mariagerfjord,108,42273
27070,2013K1,Seksualforbrydelser i alt,Mariagerfjord,6,42111
27071,2013K1,Voldsforbrydelser i alt,Mariagerfjord,12,42111
27072,2013K1,Ejendomsforbrydelser i alt,Mariagerfjord,453,42111
27073,2013K1,Andre straffelovsforbrydelser i alt,Mariagerfjord,4,42111
27074,2013K1,Særlove i alt,Mariagerfjord,114,42111
27075,2013K2,Seksualforbrydelser i alt,Mariagerfjord,1,42074
27076,2013K2,Voldsforbrydelser i alt,Mariagerfjord,21,42074
27077,2013K2,Ejendomsforbrydelser i alt,Mariagerfjord,501,42074
27078,2013K2,Andre straffelovsforbrydelser i alt,Mariagerfjord,7,42074
27079,2013K2,Særlove i alt,Mariagerfjord,121,42074
27080,2013K3,Seksualforbrydelser i alt,Mariagerfjord,4,42081
27081,2013K3,Voldsforbrydelser i alt,Mariagerfjord,33,42081
27082,2013K3,Ejendomsforbrydelser i alt,Mariagerfjord,566,42081
27083,2013K3,Andre straffelovsforbrydelser i alt,Mariagerfjord,10,42081
27084,2013K3,Særlove i alt,Mariagerfjord,102,42081
27085,2013K4,Seksualforbrydelser i alt,Mariagerfjord,1,42022
27086,2013K4,Voldsforbrydelser i alt,Mariagerfjord,21,42022
27087,2013K4,Ejendomsforbrydelser i alt,Mariagerfjord,562,42022
27088,2013K4,Andre straffelovsforbrydelser i alt,Mariagerfjord,8,42022
27089,2013K4,Særlove i alt,Mariagerfjord,219,42022
27090,2014K1,Seksualforbrydelser i alt,Mariagerfjord,5,42093
27091,2014K1,Voldsforbrydelser i alt,Mariagerfjord,13,42093
27092,2014K1,Ejendomsforbrydelser i alt,Mariagerfjord,387,42093
27093,2014K1,Andre straffelovsforbrydelser i alt,Mariagerfjord,5,42093
27094,2014K1,Særlove i alt,Mariagerfjord,127,42093
27095,2014K2,Seksualforbrydelser i alt,Mariagerfjord,2,42057
27096,2014K2,Voldsforbrydelser i alt,Mariagerfjord,11,42057
27097,2014K2,Ejendomsforbrydelser i alt,Mariagerfjord,608,42057
27098,2014K2,Andre straffelovsforbrydelser i alt,Mariagerfjord,7,42057
27099,2014K2,Særlove i alt,Mariagerfjord,160,42057
27100,2014K3,Seksualforbrydelser i alt,Mariagerfjord,1,42095
27101,2014K3,Voldsforbrydelser i alt,Mariagerfjord,16,42095
27102,2014K3,Ejendomsforbrydelser i alt,Mariagerfjord,599,42095
27103,2014K3,Andre straffelovsforbrydelser i alt,Mariagerfjord,1,42095
27104,2014K3,Særlove i alt,Mariagerfjord,178,42095
27105,2014K4,Seksualforbrydelser i alt,Mariagerfjord,3,42010
27106,2014K4,Voldsforbrydelser i alt,Mariagerfjord,19,42010
27107,2014K4,Ejendomsforbrydelser i alt,Mariagerfjord,456,42010
27108,2014K4,Andre straffelovsforbrydelser i alt,Mariagerfjord,6,42010
27109,2014K4,Særlove i alt,Mariagerfjord,173,42010
27110,2015K1,Seksualforbrydelser i alt,Mariagerfjord,3,42134
27111,2015K1,Voldsforbrydelser i alt,Mariagerfjord,24,42134
27112,2015K1,Ejendomsforbrydelser i alt,Mariagerfjord,442,42134
27113,2015K1,Andre straffelovsforbrydelser i alt,Mariagerfjord,6,42134
27114,2015K1,Særlove i alt,Mariagerfjord,175,42134
27115,2015K2,Seksualforbrydelser i alt,Mariagerfjord,0,42107
27116,2015K2,Voldsforbrydelser i alt,Mariagerfjord,26,42107
27117,2015K2,Ejendomsforbrydelser i alt,Mariagerfjord,416,42107
27118,2015K2,Andre straffelovsforbrydelser i alt,Mariagerfjord,18,42107
27119,2015K2,Særlove i alt,Mariagerfjord,144,42107
27120,2015K3,Seksualforbrydelser i alt,Mariagerfjord,0,42200
27121,2015K3,Voldsforbrydelser i alt,Mariagerfjord,26,42200
27122,2015K3,Ejendomsforbrydelser i alt,Mariagerfjord,419,42200
27123,2015K3,Andre straffelovsforbrydelser i alt,Mariagerfjord,10,42200
27124,2015K3,Særlove i alt,Mariagerfjord,158,42200
27125,2015K4,Seksualforbrydelser i alt,Mariagerfjord,3,42090
27126,2015K4,Voldsforbrydelser i alt,Mariagerfjord,20,42090
27127,2015K4,Ejendomsforbrydelser i alt,Mariagerfjord,424,42090
27128,2015K4,Andre straffelovsforbrydelser i alt,Mariagerfjord,11,42090
27129,2015K4,Særlove i alt,Mariagerfjord,186,42090
27130,2016K1,Seksualforbrydelser i alt,Mariagerfjord,1,42131
27131,2016K1,Voldsforbrydelser i alt,Mariagerfjord,22,42131
27132,2016K1,Ejendomsforbrydelser i alt,Mariagerfjord,392,42131
27133,2016K1,Andre straffelovsforbrydelser i alt,Mariagerfjord,6,42131
27134,2016K1,Særlove i alt,Mariagerfjord,117,42131
27135,2016K2,Seksualforbrydelser i alt,Mariagerfjord,8,42115
27136,2016K2,Voldsforbrydelser i alt,Mariagerfjord,29,42115
27137,2016K2,Ejendomsforbrydelser i alt,Mariagerfjord,428,42115
27138,2016K2,Andre straffelovsforbrydelser i alt,Mariagerfjord,6,42115
27139,2016K2,Særlove i alt,Mariagerfjord,143,42115
27140,2016K3,Seksualforbrydelser i alt,Mariagerfjord,3,42132
27141,2016K3,Voldsforbrydelser i alt,Mariagerfjord,31,42132
27142,2016K3,Ejendomsforbrydelser i alt,Mariagerfjord,302,42132
27143,2016K3,Andre straffelovsforbrydelser i alt,Mariagerfjord,7,42132
27144,2016K3,Særlove i alt,Mariagerfjord,157,42132
27145,2016K4,Seksualforbrydelser i alt,Mariagerfjord,3,42084
27146,2016K4,Voldsforbrydelser i alt,Mariagerfjord,21,42084
27147,2016K4,Ejendomsforbrydelser i alt,Mariagerfjord,381,42084
27148,2016K4,Andre straffelovsforbrydelser i alt,Mariagerfjord,11,42084
27149,2016K4,Særlove i alt,Mariagerfjord,140,42084
27150,2017K1,Seksualforbrydelser i alt,Mariagerfjord,6,42066
27151,2017K1,Voldsforbrydelser i alt,Mariagerfjord,38,42066
27152,2017K1,Ejendomsforbrydelser i alt,Mariagerfjord,330,42066
27153,2017K1,Andre straffelovsforbrydelser i alt,Mariagerfjord,7,42066
27154,2017K1,Særlove i alt,Mariagerfjord,105,42066
27155,2017K2,Seksualforbrydelser i alt,Mariagerfjord,7,42055
27156,2017K2,Voldsforbrydelser i alt,Mariagerfjord,33,42055
27157,2017K2,Ejendomsforbrydelser i alt,Mariagerfjord,329,42055
27158,2017K2,Andre straffelovsforbrydelser i alt,Mariagerfjord,6,42055
27159,2017K2,Særlove i alt,Mariagerfjord,140,42055
27160,2017K3,Seksualforbrydelser i alt,Mariagerfjord,10,42092
27161,2017K3,Voldsforbrydelser i alt,Mariagerfjord,29,42092
27162,2017K3,Ejendomsforbrydelser i alt,Mariagerfjord,282,42092
27163,2017K3,Andre straffelovsforbrydelser i alt,Mariagerfjord,4,42092
27164,2017K3,Særlove i alt,Mariagerfjord,104,42092
27165,2017K4,Seksualforbrydelser i alt,Mariagerfjord,3,42088
27166,2017K4,Voldsforbrydelser i alt,Mariagerfjord,38,42088
27167,2017K4,Ejendomsforbrydelser i alt,Mariagerfjord,367,42088
27168,2017K4,Andre straffelovsforbrydelser i alt,Mariagerfjord,13,42088
27169,2017K4,Særlove i alt,Mariagerfjord,150,42088
27170,2018K1,Seksualforbrydelser i alt,Mariagerfjord,6,42125
27171,2018K1,Voldsforbrydelser i alt,Mariagerfjord,22,42125
27172,2018K1,Ejendomsforbrydelser i alt,Mariagerfjord,339,42125
27173,2018K1,Andre straffelovsforbrydelser i alt,Mariagerfjord,11,42125
27174,2018K1,Særlove i alt,Mariagerfjord,140,42125
27175,2018K2,Seksualforbrydelser i alt,Mariagerfjord,4,42086
27176,2018K2,Voldsforbrydelser i alt,Mariagerfjord,40,42086
27177,2018K2,Ejendomsforbrydelser i alt,Mariagerfjord,280,42086
27178,2018K2,Andre straffelovsforbrydelser i alt,Mariagerfjord,14,42086
27179,2018K2,Særlove i alt,Mariagerfjord,158,42086
27180,2018K3,Seksualforbrydelser i alt,Mariagerfjord,5,42177
27181,2018K3,Voldsforbrydelser i alt,Mariagerfjord,41,42177
27182,2018K3,Ejendomsforbrydelser i alt,Mariagerfjord,361,42177
27183,2018K3,Andre straffelovsforbrydelser i alt,Mariagerfjord,32,42177
27184,2018K3,Særlove i alt,Mariagerfjord,210,42177
27185,2018K4,Seksualforbrydelser i alt,Mariagerfjord,3,42116
27186,2018K4,Voldsforbrydelser i alt,Mariagerfjord,50,42116
27187,2018K4,Ejendomsforbrydelser i alt,Mariagerfjord,389,42116
27188,2018K4,Andre straffelovsforbrydelser i alt,Mariagerfjord,12,42116
27189,2018K4,Særlove i alt,Mariagerfjord,164,42116
27190,2019K1,Seksualforbrydelser i alt,Mariagerfjord,9,42055
27191,2019K1,Voldsforbrydelser i alt,Mariagerfjord,42,42055
27192,2019K1,Ejendomsforbrydelser i alt,Mariagerfjord,253,42055
27193,2019K1,Andre straffelovsforbrydelser i alt,Mariagerfjord,12,42055
27194,2019K1,Særlove i alt,Mariagerfjord,158,42055
27195,2019K2,Seksualforbrydelser i alt,Mariagerfjord,4,41958
27196,2019K2,Voldsforbrydelser i alt,Mariagerfjord,41,41958
27197,2019K2,Ejendomsforbrydelser i alt,Mariagerfjord,246,41958
27198,2019K2,Andre straffelovsforbrydelser i alt,Mariagerfjord,12,41958
27199,2019K2,Særlove i alt,Mariagerfjord,157,41958
27200,2019K3,Seksualforbrydelser i alt,Mariagerfjord,8,41951
27201,2019K3,Voldsforbrydelser i alt,Mariagerfjord,48,41951
27202,2019K3,Ejendomsforbrydelser i alt,Mariagerfjord,296,41951
27203,2019K3,Andre straffelovsforbrydelser i alt,Mariagerfjord,26,41951
27204,2019K3,Særlove i alt,Mariagerfjord,140,41951
27205,2019K4,Seksualforbrydelser i alt,Mariagerfjord,11,41808
27206,2019K4,Voldsforbrydelser i alt,Mariagerfjord,74,41808
27207,2019K4,Ejendomsforbrydelser i alt,Mariagerfjord,383,41808
27208,2019K4,Andre straffelovsforbrydelser i alt,Mariagerfjord,19,41808
27209,2019K4,Særlove i alt,Mariagerfjord,131,41808
27210,2020K1,Seksualforbrydelser i alt,Mariagerfjord,4,41800
27211,2020K1,Voldsforbrydelser i alt,Mariagerfjord,73,41800
27212,2020K1,Ejendomsforbrydelser i alt,Mariagerfjord,348,41800
27213,2020K1,Andre straffelovsforbrydelser i alt,Mariagerfjord,11,41800
27214,2020K1,Særlove i alt,Mariagerfjord,131,41800
27215,2020K2,Seksualforbrydelser i alt,Mariagerfjord,11,41743
27216,2020K2,Voldsforbrydelser i alt,Mariagerfjord,54,41743
27217,2020K2,Ejendomsforbrydelser i alt,Mariagerfjord,256,41743
27218,2020K2,Andre straffelovsforbrydelser i alt,Mariagerfjord,15,41743
27219,2020K2,Særlove i alt,Mariagerfjord,93,41743
27220,2020K3,Seksualforbrydelser i alt,Mariagerfjord,9,41687
27221,2020K3,Voldsforbrydelser i alt,Mariagerfjord,54,41687
27222,2020K3,Ejendomsforbrydelser i alt,Mariagerfjord,289,41687
27223,2020K3,Andre straffelovsforbrydelser i alt,Mariagerfjord,7,41687
27224,2020K3,Særlove i alt,Mariagerfjord,129,41687
27225,2020K4,Seksualforbrydelser i alt,Mariagerfjord,3,41543
27226,2020K4,Voldsforbrydelser i alt,Mariagerfjord,56,41543
27227,2020K4,Ejendomsforbrydelser i alt,Mariagerfjord,297,41543
27228,2020K4,Andre straffelovsforbrydelser i alt,Mariagerfjord,14,41543
27229,2020K4,Særlove i alt,Mariagerfjord,129,41543
27230,2021K1,Seksualforbrydelser i alt,Mariagerfjord,6,41536
27231,2021K1,Voldsforbrydelser i alt,Mariagerfjord,39,41536
27232,2021K1,Ejendomsforbrydelser i alt,Mariagerfjord,265,41536
27233,2021K1,Andre straffelovsforbrydelser i alt,Mariagerfjord,9,41536
27234,2021K1,Særlove i alt,Mariagerfjord,117,41536
27235,2021K2,Seksualforbrydelser i alt,Mariagerfjord,10,41584
27236,2021K2,Voldsforbrydelser i alt,Mariagerfjord,40,41584
27237,2021K2,Ejendomsforbrydelser i alt,Mariagerfjord,239,41584
27238,2021K2,Andre straffelovsforbrydelser i alt,Mariagerfjord,27,41584
27239,2021K2,Særlove i alt,Mariagerfjord,119,41584
27240,2021K3,Seksualforbrydelser i alt,Mariagerfjord,11,41572
27241,2021K3,Voldsforbrydelser i alt,Mariagerfjord,39,41572
27242,2021K3,Ejendomsforbrydelser i alt,Mariagerfjord,241,41572
27243,2021K3,Andre straffelovsforbrydelser i alt,Mariagerfjord,9,41572
27244,2021K3,Særlove i alt,Mariagerfjord,106,41572
27245,2021K4,Seksualforbrydelser i alt,Mariagerfjord,7,41562
27246,2021K4,Voldsforbrydelser i alt,Mariagerfjord,53,41562
27247,2021K4,Ejendomsforbrydelser i alt,Mariagerfjord,305,41562
27248,2021K4,Andre straffelovsforbrydelser i alt,Mariagerfjord,14,41562
27249,2021K4,Særlove i alt,Mariagerfjord,154,41562
27250,2022K1,Seksualforbrydelser i alt,Mariagerfjord,6,41662
27251,2022K1,Voldsforbrydelser i alt,Mariagerfjord,62,41662
27252,2022K1,Ejendomsforbrydelser i alt,Mariagerfjord,259,41662
27253,2022K1,Andre straffelovsforbrydelser i alt,Mariagerfjord,14,41662
27254,2022K1,Særlove i alt,Mariagerfjord,142,41662
27255,2022K2,Seksualforbrydelser i alt,Mariagerfjord,6,41653
27256,2022K2,Voldsforbrydelser i alt,Mariagerfjord,44,41653
27257,2022K2,Ejendomsforbrydelser i alt,Mariagerfjord,202,41653
27258,2022K2,Andre straffelovsforbrydelser i alt,Mariagerfjord,10,41653
27259,2022K2,Særlove i alt,Mariagerfjord,133,41653
27260,2008K1,Seksualforbrydelser i alt,Morsø,1,22091
27261,2008K1,Voldsforbrydelser i alt,Morsø,18,22091
27262,2008K1,Ejendomsforbrydelser i alt,Morsø,270,22091
27263,2008K1,Andre straffelovsforbrydelser i alt,Morsø,5,22091
27264,2008K1,Særlove i alt,Morsø,52,22091
27265,2008K2,Seksualforbrydelser i alt,Morsø,1,22166
27266,2008K2,Voldsforbrydelser i alt,Morsø,19,22166
27267,2008K2,Ejendomsforbrydelser i alt,Morsø,249,22166
27268,2008K2,Andre straffelovsforbrydelser i alt,Morsø,4,22166
27269,2008K2,Særlove i alt,Morsø,43,22166
27270,2008K3,Seksualforbrydelser i alt,Morsø,2,22161
27271,2008K3,Voldsforbrydelser i alt,Morsø,11,22161
27272,2008K3,Ejendomsforbrydelser i alt,Morsø,252,22161
27273,2008K3,Andre straffelovsforbrydelser i alt,Morsø,3,22161
27274,2008K3,Særlove i alt,Morsø,66,22161
27275,2008K4,Seksualforbrydelser i alt,Morsø,4,22136
27276,2008K4,Voldsforbrydelser i alt,Morsø,13,22136
27277,2008K4,Ejendomsforbrydelser i alt,Morsø,320,22136
27278,2008K4,Andre straffelovsforbrydelser i alt,Morsø,7,22136
27279,2008K4,Særlove i alt,Morsø,54,22136
27280,2009K1,Seksualforbrydelser i alt,Morsø,10,22098
27281,2009K1,Voldsforbrydelser i alt,Morsø,12,22098
27282,2009K1,Ejendomsforbrydelser i alt,Morsø,249,22098
27283,2009K1,Andre straffelovsforbrydelser i alt,Morsø,1,22098
27284,2009K1,Særlove i alt,Morsø,79,22098
27285,2009K2,Seksualforbrydelser i alt,Morsø,1,22022
27286,2009K2,Voldsforbrydelser i alt,Morsø,17,22022
27287,2009K2,Ejendomsforbrydelser i alt,Morsø,265,22022
27288,2009K2,Andre straffelovsforbrydelser i alt,Morsø,2,22022
27289,2009K2,Særlove i alt,Morsø,78,22022
27290,2009K3,Seksualforbrydelser i alt,Morsø,1,22038
27291,2009K3,Voldsforbrydelser i alt,Morsø,13,22038
27292,2009K3,Ejendomsforbrydelser i alt,Morsø,245,22038
27293,2009K3,Andre straffelovsforbrydelser i alt,Morsø,2,22038
27294,2009K3,Særlove i alt,Morsø,109,22038
27295,2009K4,Seksualforbrydelser i alt,Morsø,1,21876
27296,2009K4,Voldsforbrydelser i alt,Morsø,13,21876
27297,2009K4,Ejendomsforbrydelser i alt,Morsø,285,21876
27298,2009K4,Andre straffelovsforbrydelser i alt,Morsø,4,21876
27299,2009K4,Særlove i alt,Morsø,50,21876
27300,2010K1,Seksualforbrydelser i alt,Morsø,1,21833
27301,2010K1,Voldsforbrydelser i alt,Morsø,21,21833
27302,2010K1,Ejendomsforbrydelser i alt,Morsø,200,21833
27303,2010K1,Andre straffelovsforbrydelser i alt,Morsø,7,21833
27304,2010K1,Særlove i alt,Morsø,70,21833
27305,2010K2,Seksualforbrydelser i alt,Morsø,1,21765
27306,2010K2,Voldsforbrydelser i alt,Morsø,13,21765
27307,2010K2,Ejendomsforbrydelser i alt,Morsø,220,21765
27308,2010K2,Andre straffelovsforbrydelser i alt,Morsø,1,21765
27309,2010K2,Særlove i alt,Morsø,73,21765
27310,2010K3,Seksualforbrydelser i alt,Morsø,2,21789
27311,2010K3,Voldsforbrydelser i alt,Morsø,5,21789
27312,2010K3,Ejendomsforbrydelser i alt,Morsø,234,21789
27313,2010K3,Andre straffelovsforbrydelser i alt,Morsø,4,21789
27314,2010K3,Særlove i alt,Morsø,59,21789
27315,2010K4,Seksualforbrydelser i alt,Morsø,2,21651
27316,2010K4,Voldsforbrydelser i alt,Morsø,10,21651
27317,2010K4,Ejendomsforbrydelser i alt,Morsø,202,21651
27318,2010K4,Andre straffelovsforbrydelser i alt,Morsø,12,21651
27319,2010K4,Særlove i alt,Morsø,85,21651
27320,2011K1,Seksualforbrydelser i alt,Morsø,3,21600
27321,2011K1,Voldsforbrydelser i alt,Morsø,7,21600
27322,2011K1,Ejendomsforbrydelser i alt,Morsø,230,21600
27323,2011K1,Andre straffelovsforbrydelser i alt,Morsø,6,21600
27324,2011K1,Særlove i alt,Morsø,66,21600
27325,2011K2,Seksualforbrydelser i alt,Morsø,2,21519
27326,2011K2,Voldsforbrydelser i alt,Morsø,6,21519
27327,2011K2,Ejendomsforbrydelser i alt,Morsø,264,21519
27328,2011K2,Andre straffelovsforbrydelser i alt,Morsø,3,21519
27329,2011K2,Særlove i alt,Morsø,73,21519
27330,2011K3,Seksualforbrydelser i alt,Morsø,3,21570
27331,2011K3,Voldsforbrydelser i alt,Morsø,25,21570
27332,2011K3,Ejendomsforbrydelser i alt,Morsø,220,21570
27333,2011K3,Andre straffelovsforbrydelser i alt,Morsø,4,21570
27334,2011K3,Særlove i alt,Morsø,53,21570
27335,2011K4,Seksualforbrydelser i alt,Morsø,2,21439
27336,2011K4,Voldsforbrydelser i alt,Morsø,9,21439
27337,2011K4,Ejendomsforbrydelser i alt,Morsø,181,21439
27338,2011K4,Andre straffelovsforbrydelser i alt,Morsø,3,21439
